DATAFLOW,LAST UPDATE,freq,unit,sex,startime,acl00,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Spain,2000,19.73,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Spain,2010,19.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,France,2000,22.72,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,France,2010,21.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Italy,2000,21.57,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Italy,2010,19.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Lithuania,2000,24.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Household and family care and related travel,Latvia,2000,21.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Belgium,2000,25.31,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Belgium,2010,28.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Bulgaria,2000,13.91,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Germany,2000,30.05,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Germany,2010,28.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Estonia,2000,19.22,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Estonia,2010,21.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Greece,2010,14.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Spain,2000,10.82,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Spain,2010,9.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",France,2000,18.76,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",France,2010,27.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Italy,2000,24.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Italy,2010,27.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Lithuania,2000,19.32,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,"Leisure, social and associative life except TV and video",Latvia,2000,21.55,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Belgium,2000,5.35,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Belgium,2010,6.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Bulgaria,2000,6.86,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Germany,2000,3.69,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Germany,2010,4.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Estonia,2000,4.26,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Estonia,2010,4.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Greece,2010,11.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Spain,2000,7.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Spain,2010,9.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,France,2000,8.20,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,France,2010,9.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Italy,2000,8.33,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Italy,2010,10.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Lithuania,2000,6.04,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Television and video,Latvia,2000,3.96,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Belgium,2000,1.40,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Belgium,2010,0.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Bulgaria,2000,0.72,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Germany,2000,1.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Germany,2010,1.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Estonia,2000,1.54,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Estonia,2010,2.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Greece,2010,1.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Spain,2000,4.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Spain,2010,4.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,France,2000,0.79,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,France,2010,1.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Italy,2000,2.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Italy,2010,2.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Lithuania,2000,1.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Travel to/from work/study,Latvia,2000,1.34,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Belgium,2000,3.38,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Belgium,2010,0.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Bulgaria,2000,0.35,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Germany,2000,0.69,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Germany,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Estonia,2000,0.24,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Estonia,2010,0.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Greece,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Spain,2000,0.40,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Spain,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,France,2000,4.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,France,2010,3.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Italy,2000,0.66,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Italy,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Lithuania,2000,0.27,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Unspecified time use and travel,Latvia,2000,0.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Belgium,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Belgium,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Bulgaria,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Germany,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Germany,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Estonia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Estonia,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Greece,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Spain,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Spain,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,France,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,France,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Italy,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Italy,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Lithuania,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:40 to 14:49,Total,Latvia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Belgium,2000,5.72,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Belgium,2010,4.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Bulgaria,2000,4.80,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Germany,2000,7.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Germany,2010,7.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Estonia,2000,7.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Estonia,2010,9.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Greece,2010,22.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Spain,2000,35.33,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Spain,2010,36.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,France,2000,4.59,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,France,2010,5.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Italy,2000,8.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Italy,2010,7.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Lithuania,2000,7.97,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Eating,Latvia,2000,8.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Belgium,2000,3.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Belgium,2010,2.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Bulgaria,2000,24.18,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Germany,2000,5.76,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Germany,2010,5.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Estonia,2000,4.89,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Estonia,2010,5.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Greece,2010,14.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Spain,2000,6.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Spain,2010,7.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,France,2000,9.38,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,France,2010,3.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Italy,2000,10.46,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Italy,2010,9.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Lithuania,2000,5.32,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Personal care except eating,Latvia,2000,4.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Belgium,2000,25.87,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Belgium,2010,28.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Bulgaria,2000,29.22,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Germany,2000,24.87,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Germany,2010,24.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Estonia,2000,34.18,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Estonia,2010,28.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Greece,2010,17.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Spain,2000,14.68,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Spain,2010,13.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,France,2000,31.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,France,2010,29.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Italy,2000,22.75,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Italy,2010,22.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Lithuania,2000,35.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Work and study,Latvia,2000,38.55,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 14:50 to 14:59,Household and family care and related travel,Belgium,2000,28.35,,
